company_id,month_index,risk_score,risk_tier,runway_months,mrr,churn_rate,ltv_cac_ratio,burn_multiple,composite_risk_index,consecutive_low_runway_months,actual_label_fail_within_6m
SU-10749,22,0.0,Low,99.0,15988.15,0.0379,3.88,0.9576111057251776,0.0,0,0
SU-10749,23,0.0,Low,99.0,17204.6,0.01,3.19,0.8899032816804809,0.0,0,0
SU-10749,24,0.0,Low,99.0,18018.24,0.01,4.6,0.8497183964693554,0.0,0,0
SU-10749,25,0.0,Low,99.0,20005.14,0.0306,4.8,0.7653248115234386,0.0,0,0
SU-10749,26,0.0,Low,99.0,21131.93,0.0184,1.97,0.7245164071620529,0.0,0,0
SU-10749,27,0.0,Low,99.0,22510.8,0.01,4.52,0.6801370897524744,0.0,0,0
SU-10749,28,0.0,Low,99.0,23270.9,0.0323,2.83,0.6579216961956779,0.0,0,0
SU-10749,29,0.0,Low,99.0,24244.03,0.01,3.71,0.6315134076306621,0.0,0,0
SU-10749,30,0.0,Low,99.0,25229.76,0.01,5.89,0.6068400967746027,0.0,0,0
SU-10749,31,0.0,Low,99.0,27789.5,0.0125,4.76,0.55094298206157,0.0,0,0
SU-10749,32,0.0,Low,99.0,30475.1,0.0188,3.69,0.5023914605694485,0.0,0,0
SU-10749,33,0.0,Low,99.0,33100.25,0.0117,4.82,0.4625472617276304,0.0,0,0
SU-10749,34,0.0,Low,99.0,37108.41,0.0262,7.23,0.4125865268816421,0.0,0,0
SU-10749,35,0.0,Low,99.0,42171.9,0.01,5.7,0.3630481434320009,0.0,0,0
SU-10749,36,0.0,Low,99.0,44109.6,0.0307,4.99,0.3470997243230498,0.0,0,0
SU-10749,37,0.0,Low,99.0,48183.07,0.0218,2.24,0.3177553858647861,0.0,0,0
SU-10749,38,0.0,Low,99.0,47337.44,0.01,5.22,0.3234317276134915,0.0,0,0
SU-10749,39,0.0,Low,99.0,50324.44,0.01,3.86,0.3042344832848612,0.0,0,0
SU-10749,40,0.0,Low,99.0,58886.01,0.01,4.87,0.2600011445842569,0.0,0,0
SU-10749,41,0.0,Low,99.0,66998.74,0.01,5.11,0.2285181781030509,0.0,0,0
SU-10750,3,0.0431266846361186,Low,28.9,555286.66,0.01,2.82,3.513813333819328,0.0,0,0
SU-10750,4,0.0431266846361186,Low,28.2,569737.58,0.01,3.14,3.424688380218837,0.0,0,0
SU-10750,5,0.01652892561983471,Low,27.6,586276.95,0.0317,3.89,3.328075016423552,0.0,0,0
SU-10750,6,0.0431266846361186,Low,27.5,631988.4,0.0196,3.76,3.0873567774345223,0.0,0,0
SU-10750,7,0.0431266846361186,Low,29.0,666132.52,0.0618,2.98,2.816993666665606,0.0,0,0
SU-10750,8,0.07317073170731707,Low,28.9,703210.95,0.0797,3.02,2.66846113531082,0.0,0,0
SU-10750,9,0.07317073170731707,Low,29.7,770479.99,0.028,2.4,2.4354832239056594,0.0,0,0
SU-10750,10,0.07317073170731707,Low,28.9,780588.49,0.0483,4.66,2.4039440935133443,0.0,0,0
SU-10750,11,0.07317073170731707,Low,29.5,837583.98,0.0309,2.85,2.2403617246834164,0.0,0,0
SU-10750,12,0.07317073170731707,Low,28.7,843880.59,0.0286,5.11,2.223645279008017,0.0,0,1
SU-10750,13,0.07317073170731707,Low,30.8,945141.35,0.0343,4.83,1.985407886344196,0.0,0,1
SU-10750,14,0.07317073170731707,Low,27.8,879033.5,0.01,2.47,2.134720792779797,0.0,0,1
SU-10750,15,0.07317073170731707,Low,28.6,939451.47,0.0307,5.09,1.9974327040011977,0.0,0,1
SU-10750,16,0.07317073170731707,Low,30.6,1029887.02,0.0112,4.27,1.8220358675847763,0.0,0,1
SU-10750,17,0.09536082474226804,Low,32.3,1098286.46,0.0138,3.76,1.7085625274848606,0.0,0,1
SU-10751,3,0.0,Low,41.9,3442.68,0.0372,4.03,2.2740887912905063,0.0,0,0
SU-10751,4,0.0,Low,42.2,3578.06,0.0218,3.4,2.188046036120132,0.0,0,0
SU-10751,5,0.0,Low,42.7,3719.54,0.0402,6.73,2.10481941315324,0.0,0,0
SU-10751,6,0.0,Low,43.8,3915.43,0.01,3.39,1.9995147403988835,0.0,0,0
SU-10751,7,0.0,Low,41.3,3776.6,0.0494,4.32,2.073018058571201,0.0,0,0
SU-10751,8,0.0,Low,49.0,4480.44,0.0361,3.77,1.74736409816893,0.0,0,0
SU-10751,9,0.0,Low,55.4,4920.0,0.0358,4.64,1.5912520325203252,0.0,0,0
SU-10751,10,0.0,Low,60.9,5226.84,0.0371,5.62,1.4978380819003452,0.0,0,0
SU-10751,11,0.0,Low,68.6,5553.13,0.01,4.79,1.409828331049336,0.0,0,0
SU-10751,12,0.0,Low,81.3,5931.58,0.01,2.87,1.3198776717164735,0.0,0,0
SU-10751,13,0.0,Low,97.9,6268.54,0.0462,3.14,1.2489287776739082,0.0,0,0
SU-10751,14,0.0,Low,99.0,6774.11,0.01,4.16,1.1557178729013848,0.0,0,0
SU-10751,15,0.0,Low,99.0,6688.57,0.01,4.9,1.1704983277441965,0.0,0,0
SU-10751,16,0.0,Low,99.0,6750.37,0.0185,4.51,1.159782352671039,0.0,0,0
SU-10751,17,0.0,Low,99.0,7252.1,0.01,4.83,1.079543856262324,0.0,0,0
SU-10751,18,0.0,Low,99.0,6935.53,0.0185,3.24,1.1288192827368635,0.0,0,0
SU-10751,19,0.0,Low,99.0,7499.31,0.01,5.34,1.0439573774120552,0.0,0,0
SU-10751,20,0.0,Low,99.0,8482.05,0.01,5.6,0.9230032834043658,0.0,0,0
SU-10751,21,0.0,Low,99.0,9377.66,0.0443,4.16,0.8348521912715966,0.0,0,0
SU-10751,22,0.0,Low,99.0,9744.15,0.01,5.42,0.8034523278069406,0.0,0,0
SU-10751,23,0.0,Low,99.0,9671.55,0.0165,5.34,0.8094834850670265,0.0,0,0
SU-10751,24,0.0,Low,99.0,10289.97,0.01,4.36,0.7608340937825864,0.0,0,0
SU-10751,25,0.0,Low,99.0,11296.33,0.0379,2.89,0.6930534076111445,0.0,0,0
SU-10751,26,0.0,Low,99.0,11711.36,0.0334,4.31,0.6684928138149625,0.0,0,0
SU-10751,27,0.0,Low,99.0,12914.31,0.0276,5.69,0.6062236387387325,0.0,0,0
SU-10751,28,0.0,Low,99.0,13410.93,0.01,5.95,0.5727850342966521,0.0,0,0
SU-10751,29,0.0,Low,99.0,14243.52,0.0219,3.64,0.5393034867785491,0.0,0,0
SU-10751,30,0.0,Low,99.0,16167.63,0.0371,6.25,0.4751209670186663,0.0,0,0
SU-10751,31,0.0,Low,99.0,17659.08,0.0398,5.27,0.434993215954625,0.0,0,0
SU-10751,32,0.0,Low,99.0,19612.83,0.01,5.08,0.3916609688657883,0.0,0,0
SU-10751,33,0.0,Low,99.0,22743.96,0.01,5.54,0.3377415366541271,0.0,0,0
SU-10751,34,0.0,Low,99.0,24791.74,0.0201,4.53,0.3098443271831666,0.0,0,0
SU-10751,35,0.0,Low,99.0,28362.44,0.01,5.17,0.2708363596361949,0.0,0,0
SU-10751,36,0.0,Low,99.0,31839.55,0.01,4.37,0.2412590630206771,0.0,0,0
SU-10751,37,0.0,Low,99.0,31507.92,0.01,2.9,0.2437983846601108,0.0,0,0
SU-10751,38,0.0,Low,99.0,37413.81,0.01,5.44,0.2053140270932043,0.0,0,0
SU-10751,39,0.0,Low,99.0,44606.48,0.01,4.37,0.1722077151122437,0.0,0,0
SU-10751,40,0.0,Low,99.0,47159.84,0.0437,4.41,0.1592846795069703,0.0,0,0
SU-10751,41,0.0,Low,99.0,53346.12,0.01,2.92,0.1370131510970244,0.0,0,0
SU-10752,3,0.0,Low,26.4,84400.43,0.0326,3.37,3.802023165047856,0.0,0,0
SU-10752,4,0.0,Low,26.2,82363.31,0.0223,3.77,3.7821293243314287,0.0,0,0
SU-10752,5,0.0,Low,25.4,83582.07,0.0435,4.27,3.726979841489927,0.0,0,0
SU-10752,6,0.0,Low,25.9,84395.33,0.058,4.94,3.549787292732903,0.0,0,0
SU-10752,7,0.0,Low,25.0,85715.08,0.0721,3.27,3.4951314284487625,0.0,0,0
SU-10752,8,0.0,Low,23.9,84854.54,0.0318,4.29,3.5305767964801884,0.0,0,0
SU-10752,9,0.0,Low,23.6,90514.98,0.024,3.97,3.309788832743486,0.0,0,0
SU-10752,10,0.0,Low,22.7,91562.31,0.0308,3.77,3.271930011376952,0.0,0,0
SU-10752,11,0.0,Low,22.4,97557.91,0.027,6.18,3.070847561207492,0.0,0,0
SU-10752,12,0.0,Low,22.5,107616.83,0.0129,2.77,2.783816155893088,0.0,0,0
SU-10752,13,0.0,Low,22.7,116981.48,0.0654,3.35,2.560964949323602,0.0,0,0
SU-10752,14,0.003194888178913738,Low,23.4,129811.25,0.0854,3.42,2.307854442507872,0.0,0,0
SU-10752,15,0.003194888178913738,Low,24.5,143832.74,0.01,4.91,2.082873968750091,0.0,0,0
SU-10752,16,0.003194888178913738,Low,25.9,157876.29,0.01,4.56,1.8975963395136783,0.0,0,0
SU-10752,17,0.005681818181818182,Low,25.2,159266.04,0.057,2.57,1.8810379789690252,0.0,0,0
SU-10752,18,0.003194888178913738,Low,26.0,168806.36,0.0602,4.79,1.7747285706533806,0.0,0,0
SU-10752,19,0.003194888178913738,Low,31.1,193472.1,0.0218,4.24,1.5484685905616364,0.0,0,0
SU-10752,20,0.005681818181818182,Low,38.2,215507.38,0.0212,3.88,1.3901401891666074,0.0,0,0
SU-10752,21,0.002347417840375587,Low,37.7,216505.31,0.0264,3.86,1.3837326668800871,0.0,0,0
SU-10752,22,0.005681818181818182,Low,49.5,237543.71,0.0221,5.0,1.2611803949681513,0.0,0,0
SU-10752,23,0.005681818181818182,Low,70.7,256781.57,0.0285,2.22,1.1666938168498615,0.0,0,0
SU-10752,24,0.0431266846361186,Low,95.0,268050.82,0.01,4.57,1.1176442959585051,0.0,0,0
SU-10752,25,0.0431266846361186,Low,99.0,278691.31,0.0139,5.14,1.0749724130257237,0.0,0,0
SU-10752,26,0.01652892561983471,Low,99.0,280521.24,0.01,4.21,1.0679600232766688,0.0,0,0
SU-10752,27,0.006622516556291391,Low,99.0,289989.11,0.0513,5.11,1.0330921392186072,0.0,0,0
SU-10752,28,0.0431266846361186,Low,99.0,335586.3,0.0494,3.33,0.8927225873046665,0.0,0,0
SU-10752,29,0.0431266846361186,Low,99.0,348250.54,0.0329,5.14,0.8602584507119501,0.0,0,0
SU-10752,30,0.0431266846361186,Low,99.0,390599.24,0.0382,3.0,0.7669893827750407,0.0,0,0
SU-10752,31,0.0431266846361186,Low,99.0,403198.51,0.01,3.86,0.7430222646408092,0.0,0,0
SU-10752,32,0.0431266846361186,Low,99.0,434441.05,0.0324,3.66,0.6895883112334803,0.0,0,0
SU-10752,33,0.0431266846361186,Low,99.0,465329.82,0.0312,4.46,0.643813177500638,0.0,0,0
SU-10752,34,0.0431266846361186,Low,99.0,465926.65,0.01,4.46,0.6429884832730645,0.0,0,0
SU-10752,35,0.0431266846361186,Low,99.0,519546.23,0.0223,2.34,0.5766290903506315,0.0,0,0
SU-10752,36,0.056451612903225805,Low,99.0,529406.75,0.01,4.13,0.5658890257821608,0.0,0,0
SU-10752,37,0.0431266846361186,Low,99.0,557109.7,0.01,3.2,0.537749513246673,0.0,0,0
SU-10752,38,0.056451612903225805,Low,99.0,596462.86,0.01,5.23,0.5022701161980144,0.0,0,0
SU-10752,39,0.056451612903225805,Low,99.0,598702.45,0.01,3.62,0.5003912544536939,0.0,0,0
SU-10752,40,0.0431266846361186,Low,99.0,657614.62,0.0375,4.53,0.4555638832968768,0.0,0,0
SU-10752,41,0.0431266846361186,Low,99.0,718825.63,0.01,4.14,0.4167707125301027,0.0,0,0
SU-10753,3,0.002347417840375587,Low,18.9,14603.3,0.0816,3.61,6.04744680996761,15.0,0,0
SU-10753,4,0.002347417840375587,Low,17.9,14513.13,0.0489,4.02,6.0850195650421375,15.0,0,0
SU-10753,5,0.006622516556291391,Low,17.1,15411.81,0.0583,4.39,5.730195220418627,0.0,0,0
SU-10753,6,0.01652892561983471,Low,16.1,15233.97,0.0525,3.06,5.797089005689259,0.0,0,0
SU-10753,7,0.01652892561983471,Low,15.2,15780.31,0.0388,3.91,5.596384354933458,0.0,0,0
SU-10753,8,0.0,Low,14.2,16056.22,0.0648,4.84,5.500216115623727,0.0,0,0
SU-10753,9,0.0,Low,13.2,16101.45,0.0428,3.62,5.48476565775132,0.0,0,0
SU-10753,10,0.0,Low,12.2,15815.08,0.0432,2.69,5.584080510500105,0.0,0,0
SU-10753,11,0.002347417840375587,Low,11.2,15840.0,0.0196,1.73,5.575295454545454,0.0,0,0
SU-10753,12,0.003194888178913738,Low,15.5,16279.96,0.0167,2.27,4.018240831058553,0.0,0,0
SU-10753,13,0.006622516556291391,Low,14.4,15835.97,0.0392,1.83,4.1308994649522575,0.0,0,0
SU-10753,14,0.002347417840375587,Low,13.5,16291.99,0.0371,4.64,4.015273763364696,0.0,0,0
SU-10753,15,0.003194888178913738,Low,12.5,16321.3,0.0373,4.91,4.008063083210284,0.0,0,0
SU-10753,16,0.003194888178913738,Low,11.6,16752.57,0.03,2.63,3.9048814599789767,0.0,0,0
SU-10753,17,0.0,Low,11.1,18513.79,0.0362,2.54,3.533409420761497,0.0,0,0
SU-10753,18,0.002347417840375587,Low,10.1,18826.03,0.0579,2.2,3.474805893754552,0.0,0,0
SU-10753,19,0.0,Low,9.3,19691.2,0.01,4.92,3.3221337450231574,0.0,0,0
SU-10753,20,0.0,Low,8.3,19811.41,0.0342,3.3,3.301975982527241,0.0,0,0
SU-10753,21,0.003194888178913738,Low,7.7,21447.19,0.0101,6.11,3.0501338403772245,0.0,0,0
SU-10753,22,0.003194888178913738,Low,7.0,23494.74,0.0567,3.07,2.784316830064942,0.0,0,0
SU-10753,23,0.0431266846361186,Low,6.2,24689.33,0.0226,4.13,2.6495980247337614,0.0,0,0
SU-10753,24,0.4166666666666667,Watch,5.4,25749.95,0.0324,3.89,2.5404631853654087,25.0,1,0
SU-10753,25,0.7,High,4.7,27504.6,0.0537,4.13,2.3783948866735023,25.0,2,1
SU-10753,26,0.7,High,4.0,29927.66,0.01,3.65,2.1858307665885004,25.0,3,1
SU-10753,27,0.7333333333333333,High,3.0,30590.13,0.0389,2.59,2.138493690611972,25.0,4,1
SU-10753,28,0.7333333333333333,High,2.2,31909.1,0.0505,2.99,2.0500985612254814,25.0,5,1
SU-10753,29,0.7,High,1.3,34163.85,0.0661,3.81,1.914795902686612,25.0,6,1
SU-10753,30,0.7,High,0.4,35162.48,0.0471,3.62,1.8604148512846648,25.0,7,1
SU-10754,3,0.0,Low,29.9,40325.46,0.01,6.3,2.483682765181104,0.0,0,0
SU-10754,4,0.0,Low,31.4,44969.1,0.0353,4.71,2.22721046229522,0.0,0,0
SU-10754,5,0.0,Low,29.2,42610.58,0.01,5.89,2.350487836588941,0.0,0,0
SU-10754,6,0.0,Low,30.5,46894.79,0.0205,2.89,2.1357521805727244,0.0,0,0
SU-10754,7,0.0,Low,32.8,52067.55,0.0366,2.59,1.923571399076776,0.0,0,0
SU-10754,8,0.0,Low,31.3,51353.29,0.0126,4.87,1.9503258700659685,0.0,0,0
SU-10754,9,0.0,Low,31.5,53207.57,0.0323,3.83,1.8823571533148384,0.0,0,0
SU-10754,10,0.0,Low,31.8,55016.17,0.0309,4.65,1.820476598061988,0.0,0,0
SU-10754,11,0.0,Low,30.4,54425.86,0.01,5.91,1.8402217254812323,0.0,0,0
SU-10754,12,0.0,Low,30.8,56451.44,0.01,5.78,1.774191234094294,0.0,0,0
SU-10754,13,0.0,Low,31.9,59181.49,0.0307,3.89,1.6923475566431327,0.0,0,0
SU-10754,14,0.0,Low,36.5,65340.19,0.02,4.66,1.5328337735167283,0.0,0,0
SU-10754,15,0.0,Low,36.1,65885.43,0.0232,4.41,1.5201486884125974,0.0,0,0
SU-10754,16,0.0,Low,50.0,75937.32,0.017,5.91,1.3189252662590671,0.0,0,0
SU-10754,17,0.0,Low,62.5,81075.72,0.0173,2.81,1.235334696996832,0.0,0,0
SU-10754,18,0.0,Low,99.0,91946.64,0.01,3.36,1.0892801520534083,0.0,0,0
SU-10754,19,0.0,Low,99.0,106295.57,0.01,4.88,0.942237291732854,0.0,0,0
SU-10754,20,0.0,Low,99.0,117151.54,0.01,2.81,0.8549238874708774,0.0,0,0
SU-10754,21,0.0,Low,99.0,123370.04,0.01,4.78,0.8118312193138626,0.0,0,0
SU-10754,22,0.0,Low,99.0,131549.72,0.0415,5.17,0.7613520576098527,0.0,0,0
SU-10754,23,0.0,Low,99.0,133398.55,0.01,5.18,0.7508001398815805,0.0,0,0
SU-10754,24,0.0,Low,99.0,144836.25,0.01,5.15,0.6915095495775401,0.0,0,0
SU-10754,25,0.002347417840375587,Low,99.0,155301.75,0.01,3.14,0.6449099897457691,0.0,0,0
SU-10754,26,0.0,Low,99.0,155804.0,0.01,4.83,0.6428310569690123,0.0,0,0
SU-10754,27,0.002347417840375587,Low,99.0,177094.56,0.01,5.9,0.5655489925833972,0.0,0,0
SU-10754,28,0.002347417840375587,Low,99.0,183659.23,0.01,6.12,0.5453341495551298,0.0,0,0
SU-10754,29,0.002347417840375587,Low,99.0,204441.22,0.01,2.94,0.4898994928713495,0.0,0,0
SU-10754,30,0.006622516556291391,Low,99.0,218955.04,0.01,4.4,0.4574256431822715,0.0,0,0
SU-10754,31,0.056451612903225805,Low,99.0,243371.79,0.0102,5.92,0.4115335224349543,0.0,0,0
SU-10754,32,0.07317073170731707,Low,99.0,282009.11,0.012,4.94,0.3551504063113422,0.0,0,0
SU-10754,33,0.07317073170731707,Low,99.0,320766.9,0.0173,5.41,0.3122381081090349,0.0,0,0
SU-10754,34,0.07317073170731707,Low,99.0,373276.57,0.0147,5.18,0.268314858336809,0.0,0,0
SU-10754,35,0.07317073170731707,Low,99.0,356726.41,0.01,5.09,0.2807632044961291,0.0,0,0
SU-10754,36,0.07317073170731707,Low,99.0,407496.74,0.0196,3.6,0.2457827024579386,0.0,0,0
SU-10754,37,0.07317073170731707,Low,99.0,434276.45,0.0242,5.56,0.230626482278742,0.0,0,0
SU-10754,38,0.07317073170731707,Low,99.0,438662.74,0.01,5.91,0.2283203948436559,0.0,0,0
SU-10754,39,0.07317073170731707,Low,99.0,437178.04,0.01,5.35,0.2290957935581576,0.0,0,0
SU-10754,40,0.07317073170731707,Low,99.0,476526.8,0.01,6.67,0.2101784201853914,0.0,0,0
SU-10754,41,0.0431266846361186,Low,99.0,570243.5,0.0369,5.75,0.1756366359283358,0.0,0,0
SU-10755,3,0.005681818181818182,Low,15.4,269030.96,0.0367,3.94,7.345345048763161,0.0,0,0
SU-10755,4,0.003194888178913738,Low,14.6,287196.75,0.0294,3.83,6.880736742320378,0.0,0,0
SU-10755,5,0.003194888178913738,Low,14.1,290273.59,0.02,4.58,6.62408419587879,0.0,0,0
SU-10755,6,0.003194888178913738,Low,13.1,291633.23,0.0353,2.89,6.5932016732112455,0.0,0,0
SU-10755,7,0.01652892561983471,Low,12.1,289154.98,0.0202,3.64,6.6497097853891365,0.0,0,0
SU-10755,8,0.003194888178913738,Low,11.2,302342.05,0.0578,3.59,6.359673422866584,0.0,0,0
SU-10755,9,0.01652892561983471,Low,10.5,355758.96,0.031,4.16,5.404773782788211,0.0,0,0
SU-10755,10,0.07317073170731707,Low,9.8,393057.64,0.0284,2.36,4.891894990261479,0.0,0,0
SU-10755,11,0.056451612903225805,Low,8.8,393453.87,0.0543,4.74,4.886968579061123,0.0,0,0
SU-10755,12,0.07317073170731707,Low,7.8,400944.34,0.01,4.88,4.79566989273374,0.0,0,0
SU-10755,13,0.07317073170731707,Low,6.8,401022.74,0.01,4.3,4.794732338619999,0.0,0,0
SU-10755,14,0.09536082474226804,Low,6.0,444288.26,0.0362,5.2,4.327813433557753,0.0,0,0
SU-10755,15,0.7,High,5.1,468467.98,0.0351,4.26,4.104435696971221,25.0,1,0
SU-10755,16,0.7,High,4.3,507308.86,0.0434,1.78,3.79018947155782,25.0,2,0
SU-10755,17,0.7333333333333333,High,3.2,493125.48,0.0406,3.7,3.899203707745948,25.0,3,0
SU-10755,18,0.7499999999999999,High,2.2,481308.99,0.0218,4.47,3.9949320290069794,40.0,4,0
SU-10755,19,0.7333333333333333,High,1.3,510060.45,0.01,3.71,3.769742782448629,25.0,5,0
SU-10755,20,0.7647058823529411,High,0.2,485192.49,0.0372,3.32,3.962956434053627,25.0,6,0
SU-10755,21,0.7,High,-0.8,484735.12,0.0752,1.68,3.966695666697309,40.0,7,0
SU-10755,22,0.6170212765957447,High,2.4,489029.75,0.01,4.57,3.9318603827272263,25.0,8,0
SU-10755,23,0.7,High,1.4,500319.52,0.0455,4.91,3.843137481423871,25.0,9,0
SU-10755,24,0.7,High,0.4,524666.67,0.0351,4.29,3.664796736564188,25.0,10,0
SU-10755,25,0.7,High,-0.6,544801.39,0.0591,1.92,3.5293535135804257,25.0,11,0
SU-10755,26,0.6170212765957447,High,5.3,551775.18,0.0418,2.98,3.4847466317712947,25.0,12,0
SU-10755,27,0.7,High,4.2,542598.18,0.0622,4.62,3.5436843890630074,25.0,13,0
SU-10755,28,0.7,High,3.2,516513.63,0.0579,1.97,3.722644647344543,40.0,14,0
SU-10755,29,0.7,High,2.1,508220.58,0.0656,2.7,3.783390078378959,40.0,15,0
SU-10755,30,0.7333333333333333,High,1.1,472247.22,0.0586,3.12,4.07158924090649,40.0,16,1
SU-10755,31,0.8067226890756303,High,0.1,483700.06,0.0742,3.56,3.975183918728478,25.0,17,1
SU-10755,32,0.7,High,-0.9,532277.45,0.0426,1.79,3.612395565508177,25.0,18,1
SU-10755,33,0.7,High,2.4,509371.78,0.0973,2.58,3.7748394699054586,25.0,19,1
SU-10755,34,0.7,High,1.3,477213.38,0.0737,1.86,4.0292179150551055,40.0,20,1
SU-10755,35,0.8067226890756303,High,0.3,476295.52,0.0469,1.66,4.036982543946666,40.0,21,1
SU-10756,3,0.0,Low,15.2,2487.47,0.0108,2.06,5.246193923946822,0.0,0,0
SU-10756,4,0.0,Low,14.4,2615.72,0.01,4.58,4.988970532014131,0.0,0,0
SU-10756,5,0.0,Low,14.6,3040.46,0.01,4.72,4.175667497681272,0.0,0,0
SU-10756,6,0.0,Low,14.1,3375.15,0.0182,4.59,3.761595780928255,0.0,0,0
SU-10756,7,0.0,Low,13.7,3756.33,0.01,4.8,3.379881426818198,0.0,0,0
SU-10756,8,0.0,Low,13.4,4184.16,0.022,3.2,3.034288841726894,0.0,0,0
SU-10756,9,0.0,Low,13.1,4592.04,0.01,4.11,2.764773390475693,0.0,0,0
SU-10756,10,0.0,Low,12.5,4873.18,0.0328,2.71,2.605270070056924,0.0,0,0
SU-10756,11,0.0431266846361186,Low,7.8,5442.47,0.01,4.21,3.0444099829672924,0.0,0,0
SU-10756,12,0.056451612903225805,Low,7.1,5884.41,0.01,2.89,2.8157640273196467,0.0,0,0
SU-10756,13,0.07317073170731707,Low,6.2,5914.87,0.0267,5.02,2.801263594973347,0.0,0,0
SU-10756,14,0.25,Watch,5.5,6504.98,0.01,5.37,2.5471423432508637,25.0,1,0
SU-10756,15,0.5833333333333334,High,4.8,7076.53,0.01,4.92,2.3414173330714347,25.0,2,0
SU-10756,16,0.125,Low,4.8,7978.65,0.016,5.8,1.9858384563804652,25.0,3,0
SU-10756,17,0.25,Watch,4.1,8430.1,0.0102,4.96,1.8794925327101693,25.0,4,0
SU-10756,18,0.25,Watch,3.9,8544.61,0.0299,3.81,1.7311802411110628,25.0,5,0
SU-10756,19,0.4166666666666667,Watch,3.3,9063.51,0.0288,4.84,1.632067488202694,25.0,6,0
SU-10756,20,0.002347417840375587,Low,13.3,9646.72,0.0321,2.94,1.135850320108804,0.0,0,0
SU-10756,21,0.002347417840375587,Low,10.4,9428.92,0.0128,4.29,1.1620874925230036,0.0,0,0
SU-10756,22,0.0,Low,16.6,10053.36,0.0378,4.71,1.089907254887918,0.0,0,0
SU-10756,23,0.0,Low,99.0,10834.55,0.0477,5.17,1.0113230360282617,0.0,0,0
SU-10756,24,0.0,Low,99.0,12042.37,0.01,3.4,0.9098898306562576,0.0,0,0
SU-10756,25,0.0,Low,99.0,13509.84,0.0152,3.7,0.8110554973263931,0.0,0,0
SU-10756,26,0.0,Low,99.0,14637.87,0.0342,4.32,0.7485535805414312,0.0,0,0
SU-10756,27,0.0,Low,99.0,15875.87,0.01,3.62,0.6901813884845366,0.0,0,0
SU-10756,28,0.0,Low,99.0,17299.19,0.01,3.5,0.6333955520460784,0.0,0,0
SU-10756,29,0.0,Low,99.0,17724.5,0.0229,4.42,0.6181968461733758,0.0,0,0
SU-10756,30,0.0,Low,99.0,18753.55,0.0309,3.26,0.58427497727097,0.0,0,0
SU-10756,31,0.0,Low,99.0,20975.55,0.0328,4.88,0.5223810579460372,0.0,0,0
SU-10756,32,0.0,Low,99.0,22460.15,0.0135,3.86,0.4878520401689213,0.0,0,0
SU-10756,33,0.0,Low,99.0,24289.62,0.01,2.29,0.4511075101216075,0.0,0,0
SU-10756,34,0.0,Low,99.0,26409.91,0.01,5.08,0.4148908496848342,0.0,0,0
SU-10756,35,0.0,Low,99.0,31149.31,0.01,4.13,0.3517647742437954,0.0,0,0
SU-10756,36,0.0,Low,99.0,32431.76,0.0175,5.13,0.3378549298588791,0.0,0,0
SU-10756,37,0.0,Low,99.0,33226.68,0.0113,3.46,0.3297720386147517,0.0,0,0
SU-10756,38,0.0,Low,99.0,38973.11,0.0256,3.66,0.2811484636458317,0.0,0,0
SU-10756,39,0.0,Low,99.0,42865.52,0.01,4.04,0.2556187350579207,0.0,0,0
SU-10756,40,0.0,Low,99.0,44709.52,0.01,4.31,0.2450759927639572,0.0,0,0
SU-10756,41,0.0,Low,99.0,51040.0,0.0195,5.14,0.2146792711598746,0.0,0,0
SU-10757,3,0.0,Low,38.1,5306.85,0.0332,4.83,2.3950554472050274,0.0,0,0
SU-10757,4,0.0,Low,36.2,5125.87,0.0512,3.9,2.4796180940991484,0.0,0,0
SU-10757,5,0.0,Low,35.9,5261.59,0.073,2.73,2.4156576244063106,0.0,0,0
SU-10757,6,0.0,Low,33.5,4969.59,0.0641,2.76,2.557595294581646,0.0,0,0
SU-10757,7,0.0,Low,31.9,4830.96,0.048,1.53,2.6309884577806484,15.0,0,0
SU-10757,8,0.0,Low,32.5,5208.56,0.0518,3.92,2.440252200224246,0.0,0,0
SU-10757,9,0.0,Low,30.6,4994.3,0.0743,2.82,2.5449412330056265,0.0,0,0
SU-10757,10,0.0,Low,28.4,4670.97,0.0395,4.29,2.7211050381398296,15.0,0,0
SU-10757,11,0.0,Low,27.7,4746.35,0.0421,2.93,2.677889325481686,0.0,0,0
SU-10757,12,0.0,Low,27.7,5038.12,0.0558,4.77,2.5228061260946544,0.0,0,0
SU-10757,13,0.0,Low,30.6,5976.54,0.0479,3.62,2.1266819932603145,0.0,0,0
SU-10757,14,0.0,Low,30.1,6082.6,0.0607,2.03,2.089599842172755,0.0,0,0
SU-10757,15,0.0,Low,30.5,6372.79,0.0313,4.14,1.9944482714792109,0.0,0,0
SU-10757,16,0.0,Low,30.8,6637.27,0.0239,3.25,1.9149740781978133,0.0,0,0
SU-10757,17,0.0,Low,29.0,6487.68,0.0522,2.15,1.959128686988261,0.0,0,0
SU-10757,18,0.0,Low,28.5,6574.62,0.0507,3.61,1.9332219961001549,0.0,0,0
SU-10757,19,0.0,Low,30.8,7221.63,0.0669,4.05,1.760018167643593,0.0,0,0
SU-10757,20,0.0,Low,33.7,7840.51,0.0608,2.55,1.6210935258038062,0.0,0,0
SU-10757,21,0.0,Low,29.1,7254.46,0.0528,2.41,1.7520532196745175,0.0,0,0
SU-10757,22,0.0,Low,29.4,7494.46,0.0535,4.96,1.695946072165306,0.0,0,0
